Transaction ID,Date,Product Name,Category,Quantity Sold,Price,Customer Age,Customer Gender,Location,Season
T0889,2024-07-19,Ice Cream,Frozen,5,5.15,27,Female,"Chicago, IL",Summer
T0890,2024-09-15,Ice Cream,Frozen,1,13.26,18,Male,"Houston, TX",Fall
T0891,2024-05-05,Carrots,Produce,9,4.99,36,Male,"San Jose, CA",Spring
T0892,2024-09-26,Whole Milk,Dairy,5,13.83,37,Female,"Los Angeles, CA",Fall
T0893,2024-05-26,Cheddar Cheese,Dairy,4,18.39,47,Female,"San Diego, CA",Spring
T0894,2024-11-05,Whole Wheat Bread,Bakery,4,10.01,68,Male,"New York, NY",Fall
T0895,2024-03-23,Pumpkin Pie,Bakery,6,12.09,25,Female,"San Jose, CA",Spring
T0896,2024-12-05,Soda,Beverages,8,17.14,57,Male,"New York, NY",Winter
T0897,2024-02-10,Yogurt,Dairy,8,2.22,52,Female,"Los Angeles, CA",Winter
T0898,2024-07-06,Pumpkin Pie,Bakery,6,2.73,57,Female,"Chicago, IL",Summer
T0899,2024-07-21,Ground Beef,Meat,7,8.32,58,Male,"Chicago, IL",Summer
T0900,2024-10-22,Frozen Pizza,Frozen,7,3.26,46,Female,"San Jose, CA",Fall
T0901,2024-02-27,Whole Wheat Bread,Bakery,4,10.9,46,Male,"Los Angeles, CA",Winter
T0902,2024-05-21,Whole Milk,Dairy,8,13.88,64,Female,"Philadelphia, PA",Spring
T0903,2024-07-21,Carrots,Produce,2,9.02,34,Male,"San Diego, CA",Summer
T0904,2024-02-20,Whole Milk,Dairy,7,6.36,68,Female,"Houston, TX",Winter
T0905,2024-10-09,Coffee,Beverages,6,12.34,21,Male,"San Antonio, TX",Fall
T0906,2024-03-22,Croissant,Bakery,6,1.87,58,Female,"Los Angeles, CA",Spring
T0907,2024-04-23,Ice Cream,Frozen,5,0.52,39,Female,"San Antonio, TX",Spring
T0908,2024-06-12,Cheddar Cheese,Dairy,7,19.3,42,Male,"New York, NY",Summer
T0909,2024-11-28,Croissant,Bakery,6,4.48,60,Male,"Los Angeles, CA",Fall
T0910,2024-07-09,Frozen Peas,Frozen,8,3.79,33,Male,"San Jose, CA",Summer
T0911,2024-12-19,Ground Beef,Meat,9,5.33,40,Female,"San Antonio, TX",Winter
T0912,2024-03-15,Soda,Beverages,6,2.04,61,Female,"San Antonio, TX",Spring
T0913,2024-11-28,Coffee,Beverages,2,6.97,64,Male,"Chicago, IL",Fall
T0914,2024-08-11,Pumpkin Pie,Bakery,10,3.09,50,Male,"Los Angeles, CA",Summer
T0915,2024-09-15,Bananas,Produce,5,8.7,47,Female,"Houston, TX",Fall
T0916,2024-11-11,Coffee,Beverages,4,10.9,34,Female,"Chicago, IL",Fall
T0917,2024-02-14,Pork Chops,Meat,5,18.44,67,Male,"San Antonio, TX",Winter
T0918,2024-09-25,Apples,Produce,7,9.78,39,Female,"San Jose, CA",Fall
T0919,2024-01-03,Frozen Pizza,Frozen,7,11.22,37,Male,"San Antonio, TX",Winter
T0920,2024-08-03,Bananas,Produce,9,3.46,53,Male,"San Jose, CA",Summer
T0921,2024-09-22,Croissant,Bakery,10,6.0,69,Male,"Dallas, TX",Fall
T0922,2024-02-22,Soda,Beverages,4,3.34,70,Female,"Philadelphia, PA",Winter
T0923,2024-02-03,Soda,Beverages,8,4.81,44,Male,"San Jose, CA",Winter
T0924,2024-10-10,Pumpkin Pie,Bakery,1,4.52,56,Male,"Houston, TX",Fall
T0925,2024-01-26,Ground Beef,Meat,1,12.91,47,Male,"San Antonio, TX",Winter
T0926,2024-02-13,Apples,Produce,5,3.85,59,Male,"Dallas, TX",Winter
T0927,2024-04-26,Soda,Beverages,1,19.84,60,Female,"Phoenix, AZ",Spring
T0928,2024-04-12,Pork Chops,Meat,5,19.74,36,Female,"Chicago, IL",Spring
T0929,2024-11-15,Yogurt,Dairy,5,7.49,33,Male,"Phoenix, AZ",Fall
T0930,2024-07-01,Pork Chops,Meat,7,13.32,54,Male,"Chicago, IL",Summer
T0931,2024-11-05,Bananas,Produce,2,10.44,63,Female,"San Jose, CA",Fall
T0932,2024-02-11,Apples,Produce,9,16.03,61,Female,"San Diego, CA",Winter
T0933,2024-05-12,Carrots,Produce,7,15.17,51,Male,"Phoenix, AZ",Spring
T0934,2024-03-09,Whole Wheat Bread,Bakery,8,6.85,55,Male,"Philadelphia, PA",Spring
T0935,2024-05-09,Frozen Pizza,Frozen,1,19.59,43,Female,"Houston, TX",Spring
T0936,2024-04-09,Cheddar Cheese,Dairy,9,8.53,58,Female,"San Jose, CA",Spring
T0937,2024-07-24,Whole Wheat Bread,Bakery,6,18.82,49,Male,"Houston, TX",Summer
T0938,2024-12-28,Chicken Breast,Meat,5,15.03,20,Female,"Phoenix, AZ",Winter
T0939,2024-02-15,Whole Milk,Dairy,3,6.58,26,Female,"San Jose, CA",Winter
T0940,2024-10-01,Soda,Beverages,7,16.44,42,Female,"Phoenix, AZ",Fall
T0941,2024-07-25,Carrots,Produce,5,6.21,70,Female,"San Jose, CA",Summer
T0942,2024-04-04,Chicken Breast,Meat,8,1.95,40,Male,"San Antonio, TX",Spring
T0943,2024-08-27,Ground Beef,Meat,2,7.88,39,Female,"Los Angeles, CA",Summer
T0944,2024-11-04,Apples,Produce,7,19.92,36,Female,"Dallas, TX",Fall
T0945,2024-09-14,Carrots,Produce,3,15.77,54,Male,"San Diego, CA",Fall
T0946,2024-07-09,Ice Cream,Frozen,4,4.97,56,Male,"San Antonio, TX",Summer
T0947,2024-05-25,Cheddar Cheese,Dairy,6,2.74,25,Male,"Houston, TX",Spring
T0948,2024-04-01,Bananas,Produce,7,13.83,29,Male,"San Antonio, TX",Spring
T0949,2024-09-25,Orange Juice,Beverages,4,5.92,53,Female,"San Antonio, TX",Fall
T0950,2024-04-13,Orange Juice,Beverages,1,5.48,67,Female,"Chicago, IL",Spring
T0951,2024-10-01,Croissant,Bakery,3,16.53,54,Male,"Houston, TX",Fall
T0952,2024-02-22,Carrots,Produce,10,17.08,22,Female,"San Antonio, TX",Winter
T0953,2024-08-15,Cheddar Cheese,Dairy,8,15.35,34,Female,"Dallas, TX",Summer
T0954,2024-11-10,Chicken Breast,Meat,5,4.68,23,Female,"San Diego, CA",Fall
T0955,2024-10-12,Apples,Produce,9,19.03,67,Female,"Chicago, IL",Fall
T0956,2024-07-25,Whole Wheat Bread,Bakery,2,19.67,23,Male,"San Jose, CA",Summer
T0957,2024-10-14,Ice Cream,Frozen,9,1.64,18,Female,"Los Angeles, CA",Fall
T0958,2024-01-22,Apples,Produce,1,2.16,34,Male,"Houston, TX",Winter
T0959,2024-12-11,Frozen Peas,Frozen,2,18.59,44,Female,"San Diego, CA",Winter
T0960,2024-05-15,Orange Juice,Beverages,4,14.65,32,Male,"Chicago, IL",Spring
T0961,2024-05-05,Coffee,Beverages,7,6.93,42,Male,"Chicago, IL",Spring
T0962,2024-06-17,Whole Milk,Dairy,8,9.35,53,Female,"Chicago, IL",Summer
T0963,2024-09-16,Yogurt,Dairy,6,14.47,21,Male,"San Jose, CA",Fall
T0964,2024-01-06,Pumpkin Pie,Bakery,10,18.3,48,Female,"San Diego, CA",Winter
T0965,2024-01-27,Cheddar Cheese,Dairy,10,0.85,63,Female,"San Diego, CA",Winter
T0966,2024-01-20,Pork Chops,Meat,2,12.15,18,Male,"Philadelphia, PA",Winter
T0967,2024-01-15,Orange Juice,Beverages,3,16.09,60,Male,"San Jose, CA",Winter
T0968,2024-02-17,Whole Wheat Bread,Bakery,8,0.56,57,Male,"Chicago, IL",Winter
T0969,2024-01-12,Whole Wheat Bread,Bakery,4,19.79,40,Male,"San Diego, CA",Winter
T0970,2024-07-05,Carrots,Produce,2,19.3,62,Female,"San Antonio, TX",Summer
T0971,2024-12-11,Croissant,Bakery,1,4.5,46,Female,"Chicago, IL",Winter
T0972,2024-11-13,Frozen Peas,Frozen,4,11.17,36,Female,"San Jose, CA",Fall
T0973,2024-12-16,Frozen Peas,Frozen,6,0.53,60,Female,"San Diego, CA",Winter
T0974,2024-11-09,Chicken Breast,Meat,9,13.0,41,Male,"Philadelphia, PA",Fall
T0975,2024-11-02,Ground Beef,Meat,3,7.79,65,Male,"Dallas, TX",Fall
T0976,2024-03-07,Yogurt,Dairy,6,11.42,70,Female,"Philadelphia, PA",Spring
T0977,2024-03-12,Orange Juice,Beverages,1,10.4,52,Female,"Los Angeles, CA",Spring
T0978,2024-11-09,Ice Cream,Frozen,4,4.09,59,Male,"Chicago, IL",Fall
T0979,2024-04-09,Soda,Beverages,8,14.08,61,Female,"New York, NY",Spring
T0980,2024-06-09,Ground Beef,Meat,6,6.14,23,Male,"Phoenix, AZ",Summer
T0981,2024-09-19,Frozen Pizza,Frozen,1,14.05,23,Female,"Houston, TX",Fall
T0982,2024-03-21,Frozen Peas,Frozen,5,2.96,44,Male,"Philadelphia, PA",Spring
T0983,2024-06-27,Whole Milk,Dairy,4,9.89,25,Male,"Phoenix, AZ",Summer
T0984,2024-04-03,Chicken Breast,Meat,8,2.52,29,Female,"Phoenix, AZ",Spring
T0985,2024-10-09,Orange Juice,Beverages,5,15.58,62,Male,"Dallas, TX",Fall
T0986,2024-09-22,Yogurt,Dairy,10,14.19,50,Male,"San Antonio, TX",Fall
T0987,2024-08-16,Bananas,Produce,1,10.42,57,Female,"San Jose, CA",Summer
T0988,2024-03-01,Frozen Pizza,Frozen,7,8.85,59,Male,"Houston, TX",Spring
T0989,2024-08-12,Carrots,Produce,7,11.75,40,Female,"New York, NY",Summer
T0990,2024-10-08,Bananas,Produce,7,15.43,56,Female,"Houston, TX",Fall
T0991,2024-10-17,Pork Chops,Meat,8,5.89,37,Male,"Dallas, TX",Fall
T0992,2024-02-14,Yogurt,Dairy,7,6.24,47,Male,"Phoenix, AZ",Winter
T0993,2024-04-05,Whole Wheat Bread,Bakery,2,18.49,38,Female,"Phoenix, AZ",Spring
T0994,2024-11-01,Whole Wheat Bread,Bakery,6,6.66,51,Female,"Phoenix, AZ",Fall
T0995,2024-03-21,Soda,Beverages,8,3.82,22,Male,"San Antonio, TX",Spring
T0996,2024-06-26,Ground Beef,Meat,4,17.14,66,Female,"Houston, TX",Summer
T0997,2024-06-21,Pumpkin Pie,Bakery,1,14.42,36,Male,"Chicago, IL",Summer
T0998,2024-07-15,Cheddar Cheese,Dairy,1,3.98,60,Female,"San Diego, CA",Summer
T0999,2024-05-24,Bananas,Produce,2,1.56,68,Male,"Los Angeles, CA",Spring
T1000,2024-11-20,Frozen Peas,Frozen,10,4.49,47,Female,"Los Angeles, CA",Fall
T1001,2024-02-10,Ice Cream,Frozen,7,5.47,30,Male,"Philadelphia, PA",Winter
T1002,2024-07-09,Soda,Beverages,10,19.85,42,Male,"Los Angeles, CA",Summer
T1003,2024-10-16,Ground Beef,Meat,4,18.44,25,Female,"San Diego, CA",Fall
T1004,2024-10-05,Pumpkin Pie,Bakery,3,1.51,55,Female,"San Antonio, TX",Fall
T1005,2024-03-16,Ground Beef,Meat,7,7.96,68,Male,"Phoenix, AZ",Spring
T1006,2024-01-27,Soda,Beverages,10,7.23,55,Male,"New York, NY",Winter
T1007,2024-01-05,Carrots,Produce,4,10.31,24,Female,"Philadelphia, PA",Winter
T1008,2024-07-17,Whole Milk,Dairy,8,17.38,23,Female,"Chicago, IL",Summer
T1009,2024-06-02,Frozen Peas,Frozen,9,13.51,48,Male,"New York, NY",Summer
T1010,2024-04-15,Coffee,Beverages,10,5.49,19,Female,"Los Angeles, CA",Spring
T1011,2024-01-21,Orange Juice,Beverages,10,0.91,50,Male,"San Jose, CA",Winter
T1012,2024-11-28,Ground Beef,Meat,4,11.71,69,Female,"Phoenix, AZ",Fall
T1013,2024-06-04,Frozen Peas,Frozen,4,10.63,38,Male,"San Antonio, TX",Summer
T1014,2024-05-24,Frozen Peas,Frozen,1,1.72,24,Male,"Chicago, IL",Spring
T1015,2024-03-03,Coffee,Beverages,5,5.87,36,Female,"Phoenix, AZ",Spring
T1016,2024-09-21,Pumpkin Pie,Bakery,1,6.93,56,Female,"Dallas, TX",Fall
T1017,2024-11-22,Cheddar Cheese,Dairy,10,17.95,55,Female,"Phoenix, AZ",Fall
T1018,2024-02-27,Bananas,Produce,6,16.85,63,Male,"Los Angeles, CA",Winter
T1019,2024-11-04,Pork Chops,Meat,5,15.63,26,Female,"San Jose, CA",Fall
T1020,2024-07-12,Frozen Pizza,Frozen,5,14.13,45,Female,"Phoenix, AZ",Summer
T1021,2024-07-08,Ice Cream,Frozen,4,2.61,18,Male,"Chicago, IL",Summer
T1022,2024-04-25,Yogurt,Dairy,9,14.15,69,Male,"San Antonio, TX",Spring
T1023,2024-04-13,Apples,Produce,1,10.14,41,Female,"San Diego, CA",Spring
T1024,2024-07-26,Ice Cream,Frozen,10,1.92,69,Male,"Phoenix, AZ",Summer
T1025,2024-04-16,Orange Juice,Beverages,3,10.12,53,Male,"Chicago, IL",Spring
T1026,2024-06-21,Frozen Peas,Frozen,2,13.52,53,Female,"Phoenix, AZ",Summer
T1027,2024-10-15,Orange Juice,Beverages,3,10.71,24,Female,"Phoenix, AZ",Fall
T1028,2024-04-14,Ice Cream,Frozen,10,5.25,43,Female,"Chicago, IL",Spring
T1029,2024-04-28,Pumpkin Pie,Bakery,6,16.76,58,Male,"San Diego, CA",Spring
T1030,2024-04-05,Frozen Peas,Frozen,10,16.44,59,Male,"Phoenix, AZ",Spring
T1031,2024-06-23,Bananas,Produce,7,16.4,37,Male,"Chicago, IL",Summer
T1032,2024-08-01,Orange Juice,Beverages,7,17.57,48,Female,"San Antonio, TX",Summer
T1033,2024-06-16,Coffee,Beverages,5,18.17,27,Female,"Los Angeles, CA",Summer
T1034,2024-12-19,Frozen Peas,Frozen,5,16.36,67,Female,"New York, NY",Winter
T1035,2024-01-13,Coffee,Beverages,7,18.26,62,Female,"San Diego, CA",Winter
T1036,2024-03-03,Pork Chops,Meat,2,4.54,46,Male,"Chicago, IL",Spring
T1037,2024-01-03,Chicken Breast,Meat,6,8.56,32,Female,"San Jose, CA",Winter
T1038,2024-02-21,Bananas,Produce,8,19.07,53,Female,"Houston, TX",Winter
T1039,2024-06-28,Coffee,Beverages,8,13.18,51,Male,"New York, NY",Summer
T1040,2024-10-22,Pork Chops,Meat,10,2.02,30,Male,"New York, NY",Fall
T1041,2024-12-02,Soda,Beverages,1,8.23,25,Male,"Philadelphia, PA",Winter
T1042,2024-01-05,Pumpkin Pie,Bakery,6,7.21,56,Female,"Houston, TX",Winter
T1043,2024-06-01,Yogurt,Dairy,4,18.03,60,Female,"San Antonio, TX",Summer
T1044,2024-09-08,Croissant,Bakery,2,2.67,49,Female,"Phoenix, AZ",Fall
T1045,2024-10-19,Orange Juice,Beverages,1,8.94,37,Female,"New York, NY",Fall
T1046,2024-04-18,Carrots,Produce,4,13.82,64,Male,"Dallas, TX",Spring
T1047,2024-09-02,Pumpkin Pie,Bakery,9,7.62,38,Male,"Chicago, IL",Fall
T1048,2024-04-20,Bananas,Produce,3,10.17,40,Female,"New York, NY",Spring
T1049,2024-07-27,Pork Chops,Meat,2,15.54,46,Male,"New York, NY",Summer
T1050,2024-07-23,Frozen Pizza,Frozen,3,0.87,46,Female,"San Diego, CA",Summer
T1051,2024-06-07,Bananas,Produce,4,3.38,54,Female,"Los Angeles, CA",Summer
T1052,2024-07-08,Chicken Breast,Meat,5,6.07,44,Male,"Los Angeles, CA",Summer
T1053,2024-02-04,Bananas,Produce,10,6.65,62,Female,"San Antonio, TX",Winter
T1054,2024-08-25,Pork Chops,Meat,6,1.19,46,Female,"San Jose, CA",Summer
T1055,2024-04-06,Whole Milk,Dairy,1,9.89,39,Male,"San Antonio, TX",Spring
T1056,2024-03-15,Whole Milk,Dairy,4,9.37,35,Female,"Philadelphia, PA",Spring
T1057,2024-01-13,Carrots,Produce,1,11.93,59,Male,"Phoenix, AZ",Winter
T1058,2024-12-06,Croissant,Bakery,1,10.13,36,Male,"San Diego, CA",Winter
T1059,2024-11-26,Pork Chops,Meat,2,4.83,59,Male,"Philadelphia, PA",Fall
T1060,2024-05-25,Yogurt,Dairy,10,6.66,47,Male,"Phoenix, AZ",Spring
T1061,2024-04-26,Croissant,Bakery,4,15.82,29,Male,"New York, NY",Spring
T1062,2024-09-12,Whole Wheat Bread,Bakery,7,17.06,31,Male,"Dallas, TX",Fall
T1063,2024-02-15,Whole Wheat Bread,Bakery,5,6.66,25,Male,"Chicago, IL",Winter
T1064,2024-07-08,Apples,Produce,10,1.56,57,Female,"Phoenix, AZ",Summer
T1065,2024-05-15,Yogurt,Dairy,6,16.3,29,Female,"San Jose, CA",Spring
T1066,2024-02-08,Bananas,Produce,10,13.4,48,Male,"San Antonio, TX",Winter
T1067,2024-03-14,Bananas,Produce,6,14.19,56,Female,"Dallas, TX",Spring
T1068,2024-10-15,Cheddar Cheese,Dairy,7,16.61,65,Female,"Houston, TX",Fall
T1069,2024-09-17,Pumpkin Pie,Bakery,7,2.87,33,Male,"New York, NY",Fall
T1070,2024-11-19,Yogurt,Dairy,1,15.73,58,Female,"San Diego, CA",Fall
T1071,2024-02-09,Whole Milk,Dairy,4,1.82,53,Female,"Phoenix, AZ",Winter
T1072,2024-11-16,Bananas,Produce,10,18.86,55,Male,"New York, NY",Fall
T1073,2024-02-27,Cheddar Cheese,Dairy,5,9.26,31,Female,"San Antonio, TX",Winter
T1074,2024-04-14,Pork Chops,Meat,2,4.39,58,Female,"Houston, TX",Spring
T1075,2024-03-15,Croissant,Bakery,9,9.81,34,Male,"San Jose, CA",Spring
T1076,2024-01-24,Frozen Peas,Frozen,9,15.62,20,Female,"San Jose, CA",Winter
T1077,2024-05-19,Coffee,Beverages,5,17.88,51,Male,"Houston, TX",Spring
T1078,2024-03-20,Bananas,Produce,8,15.19,32,Female,"San Diego, CA",Spring
T1079,2024-11-28,Frozen Pizza,Frozen,2,5.37,48,Male,"San Jose, CA",Fall
T1080,2024-09-22,Pumpkin Pie,Bakery,3,7.64,41,Male,"Chicago, IL",Fall
T1081,2024-08-21,Frozen Peas,Frozen,2,15.61,45,Female,"San Jose, CA",Summer
T1082,2024-11-13,Apples,Produce,7,6.41,51,Female,"Chicago, IL",Fall
T1083,2024-07-01,Pork Chops,Meat,2,12.57,54,Male,"San Diego, CA",Summer
T1084,2024-04-19,Whole Wheat Bread,Bakery,6,14.76,62,Male,"Dallas, TX",Spring
T1085,2024-03-18,Croissant,Bakery,5,6.96,22,Male,"Philadelphia, PA",Spring
T1086,2024-11-12,Croissant,Bakery,5,3.07,36,Female,"New York, NY",Fall
T1087,2024-05-06,Pork Chops,Meat,1,18.23,52,Male,"San Diego, CA",Spring
T1088,2024-02-01,Whole Wheat Bread,Bakery,3,11.06,48,Female,"Philadelphia, PA",Winter
T1089,2024-10-16,Whole Milk,Dairy,5,4.48,65,Male,"Dallas, TX",Fall
T1090,2024-10-28,Frozen Pizza,Frozen,1,10.98,56,Female,"Phoenix, AZ",Fall
T1091,2024-07-21,Frozen Pizza,Frozen,6,16.0,34,Female,"Dallas, TX",Summer
T1092,2024-04-08,Carrots,Produce,7,2.35,25,Male,"Philadelphia, PA",Spring
T1093,2024-12-20,Chicken Breast,Meat,1,15.98,65,Female,"Los Angeles, CA",Winter
T1094,2024-06-28,Frozen Pizza,Frozen,6,15.27,57,Female,"Dallas, TX",Summer
T1095,2024-02-19,Chicken Breast,Meat,4,12.0,68,Female,"Dallas, TX",Winter
T1096,2024-02-05,Pumpkin Pie,Bakery,5,4.45,21,Female,"San Diego, CA",Winter
T1097,2024-05-18,Ground Beef,Meat,1,13.35,55,Female,"San Diego, CA",Spring
T1098,2024-12-22,Carrots,Produce,8,13.92,27,Female,"San Antonio, TX",Winter
T1099,2024-02-20,Carrots,Produce,6,12.33,19,Female,"Philadelphia, PA",Winter
T1100,2024-06-25,Pork Chops,Meat,7,13.79,67,Female,"San Jose, CA",Summer
T1101,2024-08-26,Bananas,Produce,8,11.39,18,Female,"Phoenix, AZ",Summer
T1102,2024-08-21,Cheddar Cheese,Dairy,4,16.1,48,Female,"New York, NY",Summer
T1103,2024-03-06,Frozen Peas,Frozen,10,5.6,20,Female,"San Diego, CA",Spring
T1104,2024-08-20,Pumpkin Pie,Bakery,7,10.34,43,Male,"San Jose, CA",Summer
T1105,2024-04-24,Croissant,Bakery,8,11.29,61,Male,"New York, NY",Spring
T1106,2024-07-08,Ground Beef,Meat,1,2.54,23,Male,"San Antonio, TX",Summer
T1107,2024-12-26,Chicken Breast,Meat,2,5.33,32,Female,"Los Angeles, CA",Winter
T1108,2024-10-25,Pork Chops,Meat,10,16.3,20,Male,"Dallas, TX",Fall
T1109,2024-10-21,Carrots,Produce,8,17.85,54,Female,"Dallas, TX",Fall
T1110,2024-10-12,Apples,Produce,9,9.94,46,Female,"San Diego, CA",Fall
T1111,2024-02-15,Yogurt,Dairy,2,15.48,67,Female,"Chicago, IL",Winter
T1112,2024-07-28,Coffee,Beverages,3,18.59,64,Male,"New York, NY",Summer
T1113,2024-09-05,Coffee,Beverages,3,9.36,26,Male,"New York, NY",Fall
T1114,2024-05-02,Chicken Breast,Meat,7,2.21,66,Female,"Houston, TX",Spring
T1115,2024-09-22,Frozen Peas,Frozen,10,2.13,19,Female,"Phoenix, AZ",Fall
T1116,2024-09-21,Bananas,Produce,3,1.45,48,Male,"Chicago, IL",Fall
T1117,2024-09-24,Croissant,Bakery,9,19.95,25,Male,"San Antonio, TX",Fall
T1118,2024-05-15,Soda,Beverages,8,1.06,49,Female,"Phoenix, AZ",Spring
T1119,2024-02-08,Ground Beef,Meat,2,14.16,33,Female,"Houston, TX",Winter
T1120,2024-06-21,Coffee,Beverages,7,18.49,41,Male,"Philadelphia, PA",Summer
T1121,2024-05-27,Frozen Peas,Frozen,9,2.28,48,Female,"Chicago, IL",Spring
T1122,2024-08-27,Orange Juice,Beverages,1,10.29,25,Female,"Houston, TX",Summer
T1123,2024-10-05,Soda,Beverages,10,1.77,29,Female,"New York, NY",Fall
T1124,2024-04-24,Frozen Peas,Frozen,4,16.33,43,Male,"San Antonio, TX",Spring
T1125,2024-10-10,Pumpkin Pie,Bakery,6,12.2,47,Female,"San Diego, CA",Fall
T1126,2024-06-21,Yogurt,Dairy,8,7.01,59,Male,"San Diego, CA",Summer
T1127,2024-07-07,Yogurt,Dairy,4,15.53,59,Female,"San Jose, CA",Summer
T1128,2024-05-03,Croissant,Bakery,6,3.78,19,Female,"Dallas, TX",Spring
T1129,2024-09-02,Soda,Beverages,9,3.79,58,Female,"Dallas, TX",Fall
T1130,2024-02-06,Yogurt,Dairy,6,5.05,66,Female,"Los Angeles, CA",Winter
T1131,2024-03-13,Soda,Beverages,8,14.16,62,Male,"Chicago, IL",Spring
T1132,2024-04-16,Whole Milk,Dairy,6,15.8,39,Female,"San Diego, CA",Spring
T1133,2024-09-17,Orange Juice,Beverages,9,1.45,20,Female,"Phoenix, AZ",Fall
T1134,2024-05-15,Orange Juice,Beverages,2,1.67,51,Male,"New York, NY",Spring
T1135,2024-04-12,Pumpkin Pie,Bakery,8,10.3,46,Female,"Dallas, TX",Spring
T1136,2024-02-12,Carrots,Produce,2,2.52,31,Female,"San Jose, CA",Winter
T1137,2024-11-12,Carrots,Produce,1,17.9,26,Male,"Los Angeles, CA",Fall
T1138,2024-11-02,Pork Chops,Meat,2,1.27,64,Female,"Los Angeles, CA",Fall
T1139,2024-02-27,Apples,Produce,3,18.22,34,Female,"Philadelphia, PA",Winter
T1140,2024-02-28,Yogurt,Dairy,10,15.07,48,Male,"Phoenix, AZ",Winter
T1141,2024-01-06,Croissant,Bakery,5,1.78,43,Female,"San Antonio, TX",Winter
T1142,2024-06-14,Whole Wheat Bread,Bakery,7,15.71,36,Male,"Los Angeles, CA",Summer
T1143,2024-11-13,Yogurt,Dairy,7,11.19,70,Female,"Houston, TX",Fall
T1144,2024-12-24,Orange Juice,Beverages,1,17.39,34,Female,"San Antonio, TX",Winter
T1145,2024-12-13,Yogurt,Dairy,9,7.7,19,Female,"Philadelphia, PA",Winter
T1146,2024-03-10,Coffee,Beverages,7,19.27,59,Female,"San Diego, CA",Spring
T1147,2024-05-25,Apples,Produce,1,15.94,28,Female,"Chicago, IL",Spring
T1148,2024-05-24,Orange Juice,Beverages,10,4.54,19,Male,"Houston, TX",Spring
T1149,2024-12-27,Ground Beef,Meat,6,2.65,48,Male,"San Antonio, TX",Winter
T1150,2024-06-01,Carrots,Produce,1,4.71,28,Female,"Philadelphia, PA",Summer
T1151,2024-09-09,Bananas,Produce,2,4.58,35,Male,"San Antonio, TX",Fall
T1152,2024-11-08,Ground Beef,Meat,6,9.82,49,Female,"San Antonio, TX",Fall
T1153,2024-11-21,Ground Beef,Meat,5,16.95,57,Female,"San Jose, CA",Fall
T1154,2024-08-21,Apples,Produce,3,12.22,66,Female,"Philadelphia, PA",Summer
T1155,2024-11-04,Coffee,Beverages,5,14.47,37,Male,"Dallas, TX",Fall
T1156,2024-09-10,Pumpkin Pie,Bakery,7,16.38,56,Female,"San Jose, CA",Fall
T1157,2024-06-24,Frozen Pizza,Frozen,5,11.82,30,Female,"Philadelphia, PA",Summer
T1158,2024-08-07,Whole Wheat Bread,Bakery,2,10.51,54,Female,"Phoenix, AZ",Summer
T1159,2024-01-27,Orange Juice,Beverages,5,9.89,32,Female,"San Antonio, TX",Winter
T1160,2024-04-09,Frozen Pizza,Frozen,1,16.39,42,Male,"Chicago, IL",Spring
T1161,2024-11-06,Soda,Beverages,8,13.01,24,Female,"San Diego, CA",Fall
T1162,2024-05-18,Whole Milk,Dairy,4,7.92,40,Female,"New York, NY",Spring
T1163,2024-04-08,Ground Beef,Meat,4,12.22,50,Male,"San Jose, CA",Spring
T1164,2024-11-10,Ice Cream,Frozen,8,3.35,19,Male,"Phoenix, AZ",Fall
T1165,2024-08-18,Apples,Produce,1,14.75,18,Male,"San Antonio, TX",Summer
T1166,2024-05-19,Frozen Pizza,Frozen,4,16.84,56,Male,"San Jose, CA",Spring
T1167,2024-05-05,Cheddar Cheese,Dairy,5,10.67,27,Female,"Los Angeles, CA",Spring
T1168,2024-05-07,Ice Cream,Frozen,3,8.63,50,Male,"Dallas, TX",Spring
T1169,2024-02-02,Bananas,Produce,7,4.05,60,Female,"New York, NY",Winter
T1170,2024-01-05,Soda,Beverages,10,17.62,18,Female,"Phoenix, AZ",Winter
T1171,2024-01-26,Cheddar Cheese,Dairy,3,11.64,69,Male,"Houston, TX",Winter
T1172,2024-12-12,Yogurt,Dairy,2,17.04,43,Female,"Los Angeles, CA",Winter
T1173,2024-03-11,Frozen Peas,Frozen,1,2.35,64,Male,"Chicago, IL",Spring
T1174,2024-11-15,Soda,Beverages,2,9.76,63,Male,"Phoenix, AZ",Fall
T1175,2024-07-19,Pork Chops,Meat,8,18.94,39,Female,"San Antonio, TX",Summer
T1176,2024-02-24,Ice Cream,Frozen,8,4.02,46,Male,"San Diego, CA",Winter
T1177,2024-07-21,Coffee,Beverages,10,4.87,40,Male,"San Antonio, TX",Summer
T1178,2024-12-09,Ice Cream,Frozen,8,2.22,63,Male,"New York, NY",Winter
T1179,2024-02-01,Whole Wheat Bread,Bakery,2,4.27,44,Female,"Philadelphia, PA",Winter
T1180,2024-04-02,Carrots,Produce,7,5.32,57,Male,"Philadelphia, PA",Spring
T1181,2024-08-09,Frozen Pizza,Frozen,8,14.24,42,Female,"San Antonio, TX",Summer
T1182,2024-04-09,Chicken Breast,Meat,7,6.41,61,Male,"Dallas, TX",Spring
T1183,2024-03-09,Apples,Produce,8,4.82,68,Male,"Houston, TX",Spring
T1184,2024-10-19,Whole Wheat Bread,Bakery,7,1.92,66,Female,"New York, NY",Fall
T1185,2024-06-12,Orange Juice,Beverages,5,3.15,40,Male,"Dallas, TX",Summer
